timestamp,armed,prearmed,ready_to_arm,lockdown,manual_lockdown,force_failsafe,in_esc_calibration_mode,soft_stop
65429969,0,1,1,0,0,0,0,0
66447483,0,1,1,0,0,0,0,0
66954748,0,1,1,0,0,0,0,0
67462463,0,1,1,0,0,0,0,0
67969495,0,1,1,0,0,0,0,0
68476559,0,1,1,0,0,0,0,0
68983516,0,1,1,0,0,0,0,0
69491493,0,1,1,0,0,0,0,0
69998483,0,1,1,0,0,0,0,0
70506468,0,1,1,0,0,0,0,0
71013515,0,1,1,0,0,0,0,0
71520516,0,1,1,0,0,0,0,0
72030485,0,1,1,0,0,0,0,0
72540928,0,1,1,0,0,0,0,0
73049468,0,1,1,0,0,0,0,0
73559519,0,1,1,0,0,0,0,0
74069488,0,1,1,0,0,0,0,0
74577463,0,1,1,0,0,0,0,0
75083464,0,1,1,0,0,0,0,0
75592253,0,1,1,0,0,0,0,0
76099218,0,1,1,0,0,0,0,0
77106486,0,1,1,0,0,0,0,0
77615743,0,1,1,0,0,0,0,0
78632889,0,1,1,0,0,0,0,0
79642015,0,1,1,0,0,0,0,0
80150484,0,1,1,0,0,0,0,0
80660488,0,1,1,0,0,0,0,0
81166576,0,1,1,0,0,0,0,0
81676062,0,1,1,0,0,0,0,0
82184512,0,1,1,0,0,0,0,0
82693967,0,1,1,0,0,0,0,0
83199531,0,1,1,0,0,0,0,0
83708464,0,1,1,0,0,0,0,0
84217508,0,1,1,0,0,0,0,0
84723511,0,1,1,0,0,0,0,0
85230482,0,1,1,0,0,0,0,0
85730490,0,1,1,0,0,0,0,0
86230557,0,1,1,0,0,0,0,0
86740920,0,1,1,0,0,0,0,0
87248481,0,1,1,0,0,0,0,0
87750483,0,1,1,0,0,0,0,0
88768483,0,1,1,0,0,0,0,0
89278484,0,1,1,0,0,0,0,0
89786545,0,1,1,0,0,0,0,0
90292827,0,1,1,0,0,0,0,0
90801521,0,1,1,0,0,0,0,0
91309485,0,1,1,0,0,0,0,0
91818222,0,1,1,0,0,0,0,0
92326489,0,1,1,0,0,0,0,0
92836032,0,1,1,0,0,0,0,0
93345006,0,1,1,0,0,0,0,0
93855467,0,1,1,0,0,0,0,0
94362050,0,1,1,0,0,0,0,0
94872512,0,1,1,0,0,0,0,0
95380774,0,1,1,0,0,0,0,0
95888035,0,1,1,0,0,0,0,0
96394537,0,1,1,0,0,0,0,0
96901544,0,1,1,0,0,0,0,0
97410501,0,1,1,0,0,0,0,0
97917464,0,1,1,0,0,0,0,0
98423492,0,1,1,0,0,0,0,0
98930481,0,1,1,0,0,0,0,0
99439485,0,1,1,0,0,0,0,0
99944549,0,1,1,0,0,0,0,0
100960585,0,1,1,0,0,0,0,0
101976518,0,1,1,0,0,0,0,0
102477005,0,1,1,0,0,0,0,0
102986600,0,1,1,0,0,0,0,0
103493869,0,1,1,0,0,0,0,0
104003777,0,1,1,0,0,0,0,0
104512491,0,1,1,0,0,0,0,0
105018483,0,1,1,0,0,0,0,0
105526567,0,1,1,0,0,0,0,0
106026669,0,1,1,0,0,0,0,0
106537484,0,1,1,0,0,0,0,0
107037507,0,1,1,0,0,0,0,0
107547191,0,1,1,0,0,0,0,0
108048811,0,1,1,0,0,0,0,0
108559518,0,1,1,0,0,0,0,0
109069013,0,1,1,0,0,0,0,0
109576655,0,1,1,0,0,0,0,0
110087766,0,1,1,0,0,0,0,0
110595012,0,1,1,0,0,0,0,0
111101578,0,1,1,0,0,0,0,0
111609488,0,1,1,0,0,0,0,0
112116721,0,1,1,0,0,0,0,0
113133635,0,1,1,0,0,0,0,0
113633875,0,1,1,0,0,0,0,0
114144584,0,1,1,0,0,0,0,0
114651516,0,1,1,0,0,0,0,0
115160483,0,1,1,0,0,0,0,0
115668514,0,1,1,0,0,0,0,0
116175482,0,1,1,0,0,0,0,0
116675535,0,1,1,0,0,0,0,0
117175795,0,1,1,0,0,0,0,0
117684614,0,1,1,0,0,0,0,0
118191697,0,1,1,0,0,0,0,0
118702483,0,1,1,0,0,0,0,0
119212517,0,1,1,0,0,0,0,0
119721586,0,1,1,0,0,0,0,0
120232520,0,1,1,0,0,0,0,0
120743501,0,1,1,0,0,0,0,0
121252095,0,1,1,0,0,0,0,0
121752514,0,1,1,0,0,0,0,0
122262485,0,1,1,0,0,0,0,0
122764612,0,1,1,0,0,0,0,0
123271329,0,1,1,0,0,0,0,0
123780514,0,1,1,0,0,0,0,0
124288549,0,1,1,0,0,0,0,0
124797558,0,1,1,0,0,0,0,0
125307519,0,1,1,0,0,0,0,0
125812620,0,1,1,0,0,0,0,0
126319517,0,1,1,0,0,0,0,0
126828517,0,1,1,0,0,0,0,0
127338549,0,1,1,0,0,0,0,0
127849534,0,1,1,0,0,0,0,0
128357901,0,1,1,0,0,0,0,0
128858515,0,1,1,0,0,0,0,0
129368514,0,1,1,0,0,0,0,0
129877485,0,1,1,0,0,0,0,0
130384605,0,1,1,0,0,0,0,0
130893803,0,1,1,0,0,0,0,0
131403513,0,1,1,0,0,0,0,0
131903987,0,1,1,0,0,0,0,0
132414719,0,1,1,0,0,0,0,0
132924559,0,1,1,0,0,0,0,0
133435578,0,1,1,0,0,0,0,0
133936485,0,1,1,0,0,0,0,0
134447116,0,1,1,0,0,0,0,0
134947262,0,1,1,0,0,0,0,0
135457483,0,1,1,0,0,0,0,0
135966516,0,1,1,0,0,0,0,0
136474552,0,1,1,0,0,0,0,0
136984876,0,1,1,0,0,0,0,0
137494556,0,1,1,0,0,0,0,0
138003488,0,1,1,0,0,0,0,0
138504062,0,1,1,0,0,0,0,0
139005526,0,1,1,0,0,0,0,0
139515765,0,1,1,0,0,0,0,0
140021563,0,1,1,0,0,0,0,0
140523777,0,1,1,0,0,0,0,0
141024035,0,1,1,0,0,0,0,0
141525467,0,1,1,0,0,0,0,0
142033483,0,1,1,0,0,0,0,0
142542464,0,1,1,0,0,0,0,0
143049511,0,1,1,0,0,0,0,0
143558463,0,1,1,0,0,0,0,0
144065537,0,1,1,0,0,0,0,0
144572494,0,1,1,0,0,0,0,0
145079586,0,1,1,0,0,0,0,0
145587537,0,1,1,0,0,0,0,0
146095779,0,1,1,0,0,0,0,0
146603699,0,1,1,0,0,0,0,0
147110553,0,1,1,0,0,0,0,0
147615466,0,1,1,0,0,0,0,0
148125480,0,1,1,0,0,0,0,0
148632485,0,1,1,0,0,0,0,0
149141731,0,1,1,0,0,0,0,0
149647491,0,1,1,0,0,0,0,0
150155717,0,1,1,0,0,0,0,0
150661516,0,1,1,0,0,0,0,0
151168020,0,1,1,0,0,0,0,0
151673482,0,1,1,0,0,0,0,0
152181500,0,1,1,0,0,0,0,0
152688483,0,1,1,0,0,0,0,0
153195510,0,1,1,0,0,0,0,0
153704633,0,1,1,0,0,0,0,0
154209534,0,1,1,0,0,0,0,0
154718821,0,1,1,0,0,0,0,0
155219200,0,1,1,0,0,0,0,0
155728000,0,1,1,0,0,0,0,0
156747488,0,1,1,0,0,0,0,0
157253575,0,1,1,0,0,0,0,0
157755485,0,1,1,0,0,0,0,0
158266686,0,1,1,0,0,0,0,0
158771483,0,1,1,0,0,0,0,0
159277503,0,1,1,0,0,0,0,0
159786466,0,1,1,0,0,0,0,0
160291515,0,1,1,0,0,0,0,0
160801464,0,1,1,0,0,0,0,0
161307542,0,1,1,0,0,0,0,0
161817648,0,1,1,0,0,0,0,0
162324593,0,1,1,0,0,0,0,0
162834163,0,1,1,0,0,0,0,0
163342481,0,1,1,0,0,0,0,0
163852596,0,1,1,0,0,0,0,0
164361575,0,1,1,0,0,0,0,0
164870506,0,1,1,0,0,0,0,0
165378490,0,1,1,0,0,0,0,0
165879759,0,1,1,0,0,0,0,0
166386854,0,1,1,0,0,0,0,0
166894736,0,1,1,0,0,0,0,0
167402485,0,1,1,0,0,0,0,0
167911077,0,1,1,0,0,0,0,0
168416487,0,1,1,0,0,0,0,0
168924583,0,1,1,0,0,0,0,0
169431515,0,1,1,0,0,0,0,0
169940515,0,1,1,0,0,0,0,0
170448485,0,1,1,0,0,0,0,0
170958468,0,1,1,0,0,0,0,0
171464645,0,1,1,0,0,0,0,0
171966714,0,1,1,0,0,0,0,0
172472547,0,1,1,0,0,0,0,0
172981833,0,1,1,0,0,0,0,0
173491550,0,1,1,0,0,0,0,0
173993377,0,1,1,0,0,0,0,0
174502540,0,1,1,0,0,0,0,0
175013855,0,1,1,0,0,0,0,0
175521896,0,1,1,0,0,0,0,0
176021981,0,1,1,0,0,0,0,0
176529145,0,1,1,0,0,0,0,0
177031483,0,1,1,0,0,0,0,0
177536883,0,1,1,0,0,0,0,0
178038520,0,1,1,0,0,0,0,0
178548167,0,1,1,0,0,0,0,0
179058485,0,1,1,0,0,0,0,0
179568486,0,1,1,0,0,0,0,0
180068568,0,1,1,0,0,0,0,0
180578483,0,1,1,0,0,0,0,0
181079485,0,1,1,0,0,0,0,0
181580484,0,1,1,0,0,0,0,0
182082491,0,1,1,0,0,0,0,0
182593455,0,1,1,0,0,0,0,0
183103464,0,1,1,0,0,0,0,0
183610699,0,1,1,0,0,0,0,0
184118464,0,1,1,0,0,0,0,0
184625309,0,1,1,0,0,0,0,0
185133994,0,1,1,0,0,0,0,0
185643805,0,1,1,0,0,0,0,0
186151465,0,1,1,0,0,0,0,0
186659464,0,1,1,0,0,0,0,0
187168488,0,1,1,0,0,0,0,0
187675725,0,1,1,0,0,0,0,0
188183490,0,1,1,0,0,0,0,0
188690463,0,1,1,0,0,0,0,0
189197464,0,1,1,0,0,0,0,0
189704607,0,1,1,0,0,0,0,0
190720489,0,1,1,0,0,0,0,0
191229163,0,1,1,0,0,0,0,0
191734512,0,1,1,0,0,0,0,0
192241465,0,1,1,0,0,0,0,0
192747967,0,1,1,0,0,0,0,0
193253489,0,1,1,0,0,0,0,0
193762006,0,1,1,0,0,0,0,0
194269463,0,1,1,0,0,0,0,0
194778894,0,1,1,0,0,0,0,0
195284511,0,1,1,0,0,0,0,0
195792515,0,1,1,0,0,0,0,0
196300761,0,1,1,0,0,0,0,0
197818311,0,1,1,0,0,0,0,0
198834239,0,1,1,0,0,0,0,0
199341482,0,1,1,0,0,0,0,0
199848632,0,1,1,0,0,0,0,0
200356464,0,1,1,0,0,0,0,0
200864514,0,1,1,0,0,0,0,0
201370489,0,1,1,0,0,0,0,0
201877465,0,1,1,0,0,0,0,0
202385155,0,1,1,0,0,0,0,0
202892468,0,1,1,0,0,0,0,0
203399489,0,1,1,0,0,0,0,0
203909480,0,1,1,0,0,0,0,0
204417389,0,1,1,0,0,0,0,0
204924556,0,1,1,0,0,0,0,0
205429482,0,1,1,0,0,0,0,0
205939488,0,1,1,0,0,0,0,0
206449864,0,1,1,0,0,0,0,0
206956491,0,1,1,0,0,0,0,0
207465488,0,1,1,0,0,0,0,0
207972540,0,1,1,0,0,0,0,0
208481715,0,1,1,0,0,0,0,0
208988840,0,1,1,0,0,0,0,0
209497538,0,1,1,0,0,0,0,0
210008796,0,1,1,0,0,0,0,0
210519466,0,1,1,0,0,0,0,0
211030274,0,1,1,0,0,0,0,0
211531483,0,1,1,0,0,0,0,0
212041913,0,1,1,0,0,0,0,0
212550484,0,1,1,0,0,0,0,0
213056823,0,1,1,0,0,0,0,0
213564590,0,1,1,0,0,0,0,0
214070662,0,1,1,0,0,0,0,0
214576623,0,1,1,0,0,0,0,0
215084564,0,1,1,0,0,0,0,0
216100475,0,1,1,0,0,0,0,0
216605511,0,1,1,0,0,0,0,0
217115503,0,1,1,0,0,0,0,0
217622486,0,1,1,0,0,0,0,0
218129490,0,1,1,0,0,0,0,0
218636483,0,1,1,0,0,0,0,0
219146485,0,1,1,0,0,0,0,0
219646514,0,1,1,0,0,0,0,0
220155522,0,1,1,0,0,0,0,0
220663566,0,1,1,0,0,0,0,0
221170547,0,1,1,0,0,0,0,0
221678525,0,1,1,0,0,0,0,0
222186698,0,1,1,0,0,0,0,0
222693488,0,1,1,0,0,0,0,0
223202468,0,1,1,0,0,0,0,0
223712484,0,1,1,0,0,0,0,0
224222945,0,1,1,0,0,0,0,0
224730482,0,1,1,0,0,0,0,0
225744614,0,1,1,0,0,0,0,0
226763935,0,1,1,0,0,0,0,0
227270483,0,1,1,0,0,0,0,0
227770742,0,1,1,0,0,0,0,0
228280514,0,1,1,0,0,0,0,0
228788493,0,1,1,0,0,0,0,0
229295005,0,1,1,0,0,0,0,0
229802515,0,1,1,0,0,0,0,0
230820624,0,1,1,0,0,0,0,0
231329508,0,1,1,0,0,0,0,0
231830211,0,1,1,0,0,0,0,0
232340720,0,1,1,0,0,0,0,0
232849485,0,1,1,0,0,0,0,0
233358283,0,1,1,0,0,0,0,0
233866482,0,1,1,0,0,0,0,0
234376516,0,1,1,0,0,0,0,0
234883488,0,1,1,0,0,0,0,0
235390571,0,1,1,0,0,0,0,0
235899315,0,1,1,0,0,0,0,0
236406036,0,1,1,0,0,0,0,0
236914591,0,1,1,0,0,0,0,0
237420487,0,1,1,0,0,0,0,0
237927679,0,1,1,0,0,0,0,0
238437927,0,1,1,0,0,0,0,0
238945513,0,1,1,0,0,0,0,0
239455279,0,1,1,0,0,0,0,0
239964540,0,1,1,0,0,0,0,0
240472484,0,1,1,0,0,0,0,0
240981511,0,1,1,0,0,0,0,0
241489488,0,1,1,0,0,0,0,0
241997760,0,1,1,0,0,0,0,0
242503517,0,1,1,0,0,0,0,0
243012549,0,1,1,0,0,0,0,0
243521019,0,1,1,0,0,0,0,0
244029743,0,1,1,0,0,0,0,0
244532293,0,1,1,0,0,0,0,0
245032577,0,1,1,0,0,0,0,0
245541340,0,1,1,0,0,0,0,0
246042515,0,1,1,0,0,0,0,0
246552922,0,1,1,0,0,0,0,0
247053259,0,1,1,0,0,0,0,0
247563886,0,1,1,0,0,0,0,0
248073482,0,1,1,0,0,0,0,0
248583485,0,1,1,0,0,0,0,0
249094005,0,1,1,0,0,0,0,0
249600549,0,1,1,0,0,0,0,0
250107482,0,1,1,0,0,0,0,0
250616186,0,1,1,0,0,0,0,0
251124552,0,1,1,0,0,0,0,0
251634583,0,1,1,0,0,0,0,0
252145745,0,1,1,0,0,0,0,0
252648517,0,1,1,0,0,0,0,0
253157484,0,1,1,0,0,0,0,0
253667483,0,1,1,0,0,0,0,0
254177511,0,1,1,0,0,0,0,0
254684551,0,1,1,0,0,0,0,0
255193394,0,1,1,0,0,0,0,0
255702828,0,1,1,0,0,0,0,0
256210485,0,1,1,0,0,0,0,0
256720617,0,1,1,0,0,0,0,0
257228519,0,1,1,0,0,0,0,0
257728543,0,1,1,0,0,0,0,0
258237547,0,1,1,0,0,0,0,0
258739536,0,1,1,0,0,0,0,0
259248483,0,1,1,0,0,0,0,0
259748542,0,1,1,0,0,0,0,0
260257939,0,1,1,0,0,0,0,0
260758513,0,1,1,0,0,0,0,0
261258529,0,1,1,0,0,0,0,0
261759551,0,1,1,0,0,0,0,0
262267487,0,1,1,0,0,0,0,0
262774604,0,1,1,0,0,0,0,0
263281489,0,1,1,0,0,0,0,0
263789515,0,1,1,0,0,0,0,0
264298483,0,1,1,0,0,0,0,0
264804514,0,1,1,0,0,0,0,0
265311702,0,1,1,0,0,0,0,0
265818496,0,1,1,0,0,0,0,0
266325474,0,1,1,0,0,0,0,0
266832483,0,1,1,0,0,0,0,0
267341737,0,1,1,0,0,0,0,0
267847513,0,1,1,0,0,0,0,0
268353865,0,1,1,0,0,0,0,0
268860786,0,1,1,0,0,0,0,0
269369484,0,1,1,0,0,0,0,0
269876482,0,1,1,0,0,0,0,0
270383465,0,1,1,0,0,0,0,0
270889682,0,1,1,0,0,0,0,0
271395465,0,1,1,0,0,0,0,0
271902539,0,1,1,0,0,0,0,0
272409537,0,1,1,0,0,0,0,0
273424514,0,1,1,0,0,0,0,0
273930648,0,1,1,0,0,0,0,0
274441034,0,1,1,0,0,0,0,0
274946463,0,1,1,0,0,0,0,0
275452882,0,1,1,0,0,0,0,0
275959911,0,1,1,0,0,0,0,0
276467690,0,1,1,0,0,0,0,0
276976694,0,1,1,0,0,0,0,0
277485513,0,1,1,0,0,0,0,0
277996465,0,1,1,0,0,0,0,0
278506488,0,1,1,0,0,0,0,0
279016485,0,1,1,0,0,0,0,0
279522640,0,1,1,0,0,0,0,0
280028512,0,1,1,0,0,0,0,0
280537535,0,1,1,0,0,0,0,0
281037576,0,1,1,0,0,0,0,0
281548884,0,1,1,0,0,0,0,0
282049759,0,1,1,0,0,0,0,0
282558745,0,1,1,0,0,0,0,0
283068487,0,1,1,0,0,0,0,0
283574563,0,1,1,0,0,0,0,0
284083487,0,1,1,0,0,0,0,0
284589936,0,1,1,0,0,0,0,0
285100485,0,1,1,0,0,0,0,0
285607501,0,1,1,0,0,0,0,0
286117463,0,1,1,0,0,0,0,0
286623842,0,1,1,0,0,0,0,0
287632543,0,1,1,0,0,0,0,0
288141517,0,1,1,0,0,0,0,0
288650907,0,1,1,0,0,0,0,0
289161466,0,1,1,0,0,0,0,0
289661485,0,1,1,0,0,0,0,0
290169559,0,1,1,0,0,0,0,0
290676526,0,1,1,0,0,0,0,0
291177515,0,1,1,0,0,0,0,0
291684553,0,1,1,0,0,0,0,0
292193670,0,1,1,0,0,0,0,0
292703355,0,1,1,0,0,0,0,0
293211284,0,1,1,0,0,0,0,0
293720514,0,1,1,0,0,0,0,0
294229887,0,1,1,0,0,0,0,0
294730483,0,1,1,0,0,0,0,0
295240483,0,1,1,0,0,0,0,0
295750586,0,1,1,0,0,0,0,0
296259556,0,1,1,0,0,0,0,0
296768486,0,1,1,0,0,0,0,0
297278730,0,1,1,0,0,0,0,0
297787551,0,1,1,0,0,0,0,0
298294941,0,1,1,0,0,0,0,0
298801864,0,1,1,0,0,0,0,0
299309529,0,1,1,0,0,0,0,0
299819130,0,1,1,0,0,0,0,0
300327485,0,1,1,0,0,0,0,0
300839326,0,1,1,0,0,0,0,0
301340573,0,1,1,0,0,0,0,0
301843241,0,1,1,0,0,0,0,0
302353021,0,1,1,0,0,0,0,0
302863485,0,1,1,0,0,0,0,0
303372514,0,1,1,0,0,0,0,0
303882505,0,1,1,0,0,0,0,0
304387485,0,1,1,0,0,0,0,0
304895498,0,1,1,0,0,0,0,0
305406587,0,1,1,0,0,0,0,0
305913678,0,1,1,0,0,0,0,0
306420490,0,1,1,0,0,0,0,0
306928484,0,1,1,0,0,0,0,0
307436485,0,1,1,0,0,0,0,0
307944890,0,1,1,0,0,0,0,0
308452549,0,1,1,0,0,0,0,0
308963988,0,1,1,0,0,0,0,0
309471537,0,1,1,0,0,0,0,0
309979513,0,1,1,0,0,0,0,0
310487513,0,1,1,0,0,0,0,0
310988489,0,1,1,0,0,0,0,0
311495507,0,1,1,0,0,0,0,0
312003497,0,1,1,0,0,0,0,0
312512112,0,1,1,0,0,0,0,0
313018490,0,1,1,0,0,0,0,0
313526485,0,1,1,0,0,0,0,0
314027607,0,1,1,0,0,0,0,0
314528888,0,1,1,0,0,0,0,0
315029514,0,1,1,0,0,0,0,0
315531515,0,1,1,0,0,0,0,0
316033596,0,1,1,0,0,0,0,0
316535168,0,1,1,0,0,0,0,0
317037484,0,1,1,0,0,0,0,0
317538492,0,1,1,0,0,0,0,0
318048501,0,1,1,0,0,0,0,0
318548859,0,1,1,0,0,0,0,0
319057463,0,1,1,0,0,0,0,0
319565274,0,1,1,0,0,0,0,0
320071496,0,1,1,0,0,0,0,0
320578509,0,1,1,0,0,0,0,0
321086465,0,1,1,0,0,0,0,0
321595073,0,1,1,0,0,0,0,0
322100464,0,1,1,0,0,0,0,0
322609560,0,1,1,0,0,0,0,0
323116919,0,1,1,0,0,0,0,0
323622859,0,1,1,0,0,0,0,0
324131127,0,1,1,0,0,0,0,0
324637486,0,1,1,0,0,0,0,0
325144581,0,1,1,0,0,0,0,0
325653104,0,1,1,0,0,0,0,0
326160076,0,1,1,0,0,0,0,0
326667353,0,1,1,0,0,0,0,0
327172503,0,1,1,0,0,0,0,0
327680465,0,1,1,0,0,0,0,0
328187514,0,1,1,0,0,0,0,0
328694536,0,1,1,0,0,0,0,0
329202483,0,1,1,0,0,0,0,0
329709720,0,1,1,0,0,0,0,0
330725510,0,1,1,0,0,0,0,0
331230512,0,1,1,0,0,0,0,0
331738464,0,1,1,0,0,0,0,0
332245464,0,1,1,0,0,0,0,0
332752466,0,1,1,0,0,0,0,0
333258789,0,1,1,0,0,0,0,0
333764703,0,1,1,0,0,0,0,0
334273477,0,1,1,0,0,0,0,0
334781521,0,1,1,0,0,0,0,0
335287601,0,1,1,0,0,0,0,0
335793488,0,1,1,0,0,0,0,0
336810518,0,1,1,0,0,0,0,0
337310563,0,1,1,0,0,0,0,0
337818036,0,1,1,0,0,0,0,0
338835577,0,1,1,0,0,0,0,0
339344607,0,1,1,0,0,0,0,0
339851500,0,1,1,0,0,0,0,0
340351532,0,1,1,0,0,0,0,0
340861915,0,1,1,0,0,0,0,0
341370616,0,1,1,0,0,0,0,0
341879483,0,1,1,0,0,0,0,0
342387484,0,1,1,0,0,0,0,0
342893466,0,1,1,0,0,0,0,0
343400465,0,1,1,0,0,0,0,0
343909591,0,1,1,0,0,0,0,0
344416464,0,1,1,0,0,0,0,0
344923490,0,1,1,0,0,0,0,0
345432225,0,1,1,0,0,0,0,0
345932543,0,1,1,0,0,0,0,0
346440481,0,1,1,0,0,0,0,0
346941546,0,1,1,0,0,0,0,0
347448484,0,1,1,0,0,0,0,0
347958549,0,1,1,0,0,0,0,0
348469486,0,1,1,0,0,0,0,0
348975488,0,1,1,0,0,0,0,0
349481465,0,1,1,0,0,0,0,0
349988482,0,1,1,0,0,0,0,0
350495483,0,1,1,0,0,0,0,0
351005369,0,1,1,0,0,0,0,0
351514983,0,1,1,0,0,0,0,0
352024563,0,1,1,0,0,0,0,0
352530876,0,1,1,0,0,0,0,0
353039486,0,1,1,0,0,0,0,0
353548485,0,1,1,0,0,0,0,0
354057895,0,1,1,0,0,0,0,0
354569559,0,1,1,0,0,0,0,0
355078484,0,1,1,0,0,0,0,0
355589201,0,1,1,0,0,0,0,0
356098606,0,1,1,0,0,0,0,0
356607482,0,1,1,0,0,0,0,0
357114512,0,1,1,0,0,0,0,0
357621533,0,1,1,0,0,0,0,0
358128796,0,1,1,0,0,0,0,0
358637481,0,1,1,0,0,0,0,0
359146811,0,1,1,0,0,0,0,0
359652617,0,1,1,0,0,0,0,0
360159483,0,1,1,0,0,0,0,0
360667517,0,1,1,0,0,0,0,0
361176489,0,1,1,0,0,0,0,0
361682513,0,1,1,0,0,0,0,0
362188566,0,1,1,0,0,0,0,0
362695483,0,1,1,0,0,0,0,0
363202581,0,1,1,0,0,0,0,0
363709588,0,1,1,0,0,0,0,0
364216745,0,1,1,0,0,0,0,0
364724633,0,1,1,0,0,0,0,0
365230484,0,1,1,0,0,0,0,0
365736582,0,1,1,0,0,0,0,0
366244690,0,1,1,0,0,0,0,0
366755580,0,1,1,0,0,0,0,0
367263487,0,1,1,0,0,0,0,0
367772889,0,1,1,0,0,0,0,0
368280158,0,1,1,0,0,0,0,0
368788483,0,1,1,0,0,0,0,0
369296484,0,1,1,0,0,0,0,0
369804620,0,1,1,0,0,0,0,0
370311483,0,1,1,0,0,0,0,0
370821514,0,1,1,0,0,0,0,0
371329484,0,1,1,0,0,0,0,0
371839484,0,1,1,0,0,0,0,0
372348611,0,1,1,0,0,0,0,0
372859518,0,1,1,0,0,0,0,0
373368484,0,1,1,0,0,0,0,0
373869525,0,1,1,0,0,0,0,0
374375486,0,1,1,0,0,0,0,0
374885873,0,1,1,0,0,0,0,0
375392485,0,1,1,0,0,0,0,0
375900483,0,1,1,0,0,0,0,0
